source_record_code,source_workbook,source_sheet,source_row,source_url,content_hash,raw_json
SRC-MGT-REVIEW-DASHBOARD-1333C,4-Strcutured-Management.xlsx,Review Dashboard,4,,96994446c604561fe823c09575455146b99779fd3ecac17df081455a35c9f1de,"{""Metric"":""UG course rows"",""Value / Formula"":""15"",""Purpose"":""Number of UG pathways captured""}"
SRC-MGT-REVIEW-DASHBOARD-2F221,4-Strcutured-Management.xlsx,Review Dashboard,5,,31ddd1024e00f17ed90cc77896e45c95142bda254472dd2a67beadd3721e4ccc,"{""Metric"":""PG course rows"",""Value / Formula"":""12"",""Purpose"":""Number of PG/MBA pathways captured""}"
SRC-MGT-REVIEW-DASHBOARD-5309E,4-Strcutured-Management.xlsx,Review Dashboard,6,,622d45db84926ab3568be3fec27bf9c05db51d649a272eaaee4216397a718a66,"{""Metric"":""Entrance / regulatory routes"",""Value / Formula"":""15"",""Purpose"":""Number of admissions/professional routes captured""}"
SRC-MGT-REVIEW-DASHBOARD-6FBCE,4-Strcutured-Management.xlsx,Review Dashboard,9,,416c49e33b08c80300a78be1dd6fc16f4f23bae90077a9af5c95b0f0786e05dc,"{""Metric"":""Review Priority"",""Value / Formula"":""Review integrated salary/growth columns in Career Master; then expand institution/state-wise details"",""Purpose"":""Next development stage""}"
SRC-MGT-REVIEW-DASHBOARD-D0FC6,4-Strcutured-Management.xlsx,Review Dashboard,3,,f528d9e09a716bb5f4193c97be5954c58e1a1a3633735ee3b68631695bc9677b,"{""Metric"":""Career Master roles"",""Value / Formula"":""67"",""Purpose"":""Approximate number of career rows in master taxonomy""}"
SRC-MGT-REVIEW-DASHBOARD-D1F49,4-Strcutured-Management.xlsx,Review Dashboard,7,,2db0586b62f18fb715a15ce96fc11eca72bb48e6ffe3ed47d74111a19325ca96,"{""Metric"":""Livelihood models"",""Value / Formula"":""15"",""Purpose"":""Freelance/self-employment models captured""}"
SRC-MGT-REVIEW-DASHBOARD-EC880,4-Strcutured-Management.xlsx,Review Dashboard,8,,6a0f5821ff8f59031c4b83b3803294f5103406de9a988dc428dfff97ee74d715,"{""Metric"":""Niche interdisciplinary careers"",""Value / Formula"":""16"",""Purpose"":""Out-of-the-box management careers captured""}"
SRC-MGT-SECTOR-MANAGEMENT-1813C,4-Strcutured-Management.xlsx,Sector Management,19,https://www.ugc.gov.in/,5df1e89dc9479a5d46804f9e83e4b307225e719039741cb1c1855a82e92ba543,"{""Career / Role"":""Tourism Business Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Tourism Operations"",""Management Education Needed"":""BBA/MBA Tourism useful"",""Minimum Entry Stage"":""After 12th/Graduation"",""Recommended Education Pathway"":""Tourism/hospitality UG + field internships"",""Core Degrees / Certifications"":""BBA/MBA Tourism"",""Key Entrance / Regulatory Exam"":""Institute-specific/CUET"",""License / Govt / Statutory Permission"":""Local tourism/vendor permissions role-based"",""Regulatory / Professional Body"":""State tourism bodies context"",""Typical Employers / Market"":""Tour operators, resorts, travel startups"",""Work Mode"":""Field + Hybrid"",""Work Location Type"":""Tourist destinations/offices"",""India Salary / Revenue Band (Indicative)"":""₹2.5-8 LPA entry; ₹10-30 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""Booking platforms, digital marketing, CRM"",""Core Skills"":""Planning, service, vendor mgmt, language"",""Internship / Portfolio Evidence"":""Itinerary plan, tour costing, customer reviews"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Established/Evolving"",""Economic Model"":""Salary, travel venture"",""Adjacent / Interdisciplinary Link"":""History, culture, hospitality"",""Source URL / Reference"":""https://www.ugc.gov.in/""}"
SRC-MGT-SECTOR-MANAGEMENT-29B14,4-Strcutured-Management.xlsx,Sector Management,18,https://www.aicte-india.org/,19c53039b2d10476c68f8bd7c27bdb768c21352870f73caec9b2999ef3962351,"{""Career / Role"":""International Trade Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Export-Import"",""Management Education Needed"":""MBA IB useful"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""BCom/BBA + MBA International Business + EXIM knowledge"",""Core Degrees / Certifications"":""MBA IB, EXIM certificates"",""Key Entrance / Regulatory Exam"":""CAT/CMAT/institute-specific"",""License / Govt / Statutory Permission"":""IEC/GST etc. for business; compliance role-based"",""Regulatory / Professional Body"":""DGFT/customs ecosystem"",""Typical Employers / Market"":""Export houses, logistics, manufacturers"",""Work Mode"":""Office + Field"",""Work Location Type"":""Ports, ICDs, offices"",""India Salary / Revenue Band (Indicative)"":""₹4-12 LPA entry; ₹15-45 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""Trade documentation software, analytics"",""Core Skills"":""Documentation, negotiation, foreign trade policy"",""Internship / Portfolio Evidence"":""Export documentation project, market selection report"",""Can Start During School?"":""No"",""Career Maturity Level"":""Established"",""Economic Model"":""Salary, export consultancy/business"",""Adjacent / Interdisciplinary Link"":""Commerce, law, languages"",""Source URL / Reference"":""https://www.aicte-india.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-2ACAF,4-Strcutured-Management.xlsx,Sector Management,16,https://www.nsdcindia.org/,93acbdb284c98c53a3a87c539a9b4662ba37b3efcf9950d265ffa78726826b36,"{""Career / Role"":""Training & Development Manager"",""Cluster"":""HR/Education"",""Sub-Cluster"":""Learning and Development"",""Management Education Needed"":""MBA HR/education useful"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""Any UG + facilitation + HR/L&D certifications"",""Core Degrees / Certifications"":""MBA HR, L&D certificates, instructional design"",""Key Entrance / Regulatory Exam"":""No mandatory exam"",""License / Govt / Statutory Permission"":""No license"",""Regulatory / Professional Body"":""NA"",""Typical Employers / Market"":""Corporates, training firms, edtech, colleges"",""Work Mode"":""Hybrid + Travel"",""Work Location Type"":""Offices, campuses, online"",""India Salary / Revenue Band (Indicative)"":""₹4-12 LPA entry; ₹15-40 LPA mid"",""Remote / Flexible Potential"":""High"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""LMS, learning analytics, AI content"",""Core Skills"":""Training design, facilitation, evaluation"",""Internship / Portfolio Evidence"":""Training module, feedback analysis, LMS course"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Established/Evolving"",""Economic Model"":""Salary, freelance trainer, consultancy"",""Adjacent / Interdisciplinary Link"":""Education, psychology, content"",""Source URL / Reference"":""https://www.nsdcindia.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-310EC,4-Strcutured-Management.xlsx,Sector Management,4,https://www.ugc.gov.in/,d498539f56b31629ee3068dac0567a3fe48b76e16f280fcb4d17ba632f107db1,"{""Career / Role"":""Hospital Administrator"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Healthcare Management"",""Management Education Needed"":""MHA/MBA Healthcare preferred"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""BBA/BSc/MBBS/any UG + MHA/MBA Healthcare"",""Core Degrees / Certifications"":""MHA, MBA Healthcare/Hospital Administration"",""Key Entrance / Regulatory Exam"":""Institute-specific, CUET PG, CAT/CMAT in some colleges"",""License / Govt / Statutory Permission"":""No personal license for admin; hospital regulatory compliance applies"",""Regulatory / Professional Body"":""NABH/health regulators for institutions"",""Typical Employers / Market"":""Hospitals, clinics, health-tech, diagnostics"",""Work Mode"":""On-site + Hybrid"",""Work Location Type"":""Hospitals, health networks"",""India Salary / Revenue Band (Indicative)"":""₹4-10 LPA entry; ₹12-40 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""Very High"",""Management + Technology Layer"":""HMIS, healthcare analytics"",""Core Skills"":""Operations, compliance, empathy, data"",""Internship / Portfolio Evidence"":""Hospital internship, SOP improvement"",""Can Start During School?"":""No"",""Career Maturity Level"":""High Growth"",""Economic Model"":""Salary, healthcare consultancy"",""Adjacent / Interdisciplinary Link"":""Medicine, public health, operations"",""Source URL / Reference"":""https://www.ugc.gov.in/""}"
SRC-MGT-SECTOR-MANAGEMENT-377E1,4-Strcutured-Management.xlsx,Sector Management,5,https://exams.nta.ac.in/NCHM/,52efdc96cd70011e94b5a5ed0778b34c3a96dd74fef7301e8f090c6610c12c46,"{""Career / Role"":""Hotel / Hospitality Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Hospitality Operations"",""Management Education Needed"":""BHM/MBA Hospitality useful"",""Minimum Entry Stage"":""After 12th"",""Recommended Education Pathway"":""BHM after 12th; MBA Hospitality later"",""Core Degrees / Certifications"":""BHM, BBA Hospitality, MBA Hospitality"",""Key Entrance / Regulatory Exam"":""NCHM JEE/institute-specific"",""License / Govt / Statutory Permission"":""No license for manager; FSSAI knowledge for food operations"",""Regulatory / Professional Body"":""NCHMCT/UGC/AICTE depending course"",""Typical Employers / Market"":""Hotels, resorts, restaurants, cruise-related India roles"",""Work Mode"":""On-site"",""Work Location Type"":""Hotels, resorts, restaurants"",""India Salary / Revenue Band (Indicative)"":""₹2.5-8 LPA entry; ₹12-35 LPA mid"",""Remote / Flexible Potential"":""Low"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""PMS, revenue tools, online booking analytics"",""Core Skills"":""Service, operations, language, crisis handling"",""Internship / Portfolio Evidence"":""Hotel internship, guest service records"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Established"",""Economic Model"":""Salary, franchise/restaurant venture"",""Adjacent / Interdisciplinary Link"":""Tourism, food, luxury"",""Source URL / Reference"":""https://exams.nta.ac.in/NCHM/""}"
SRC-MGT-SECTOR-MANAGEMENT-3BAFB,4-Strcutured-Management.xlsx,Sector Management,15,https://rera.gov.in/,d06de7d6925bada5824393e390207a5b4024b4e2ecc66dcc4c4c7fb2f1d30dd5,"{""Career / Role"":""Real Estate Business Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Real Estate Sales/Operations"",""Management Education Needed"":""MBA optional; domain knowledge key"",""Minimum Entry Stage"":""After 12th/Graduation"",""Recommended Education Pathway"":""BBA/BCom + real estate sales/ops; MBA helpful"",""Core Degrees / Certifications"":""Real estate certificates"",""Key Entrance / Regulatory Exam"":""No mandatory exam"",""License / Govt / Statutory Permission"":""RERA registration may apply to agents/brokers"",""Regulatory / Professional Body"":""State RERA authorities"",""Typical Employers / Market"":""Developers, brokerages, proptech"",""Work Mode"":""Field + Office"",""Work Location Type"":""Sites, offices, client visits"",""India Salary / Revenue Band (Indicative)"":""₹3-12 LPA + incentives; brokerage revenue variable"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""CRM, proptech listings, analytics"",""Core Skills"":""Sales, legal basics, negotiation"",""Internship / Portfolio Evidence"":""Site visit log, lead funnel, market analysis"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Established"",""Economic Model"":""Salary + commission, brokerage"",""Adjacent / Interdisciplinary Link"":""Law, finance, urban studies"",""Source URL / Reference"":""https://rera.gov.in/""}"
SRC-MGT-SECTOR-MANAGEMENT-4F282,4-Strcutured-Management.xlsx,Sector Management,21,https://www.ugc.gov.in/,e543058051586851a6ecdc80d8170007317fe2f27e37cf832d9160bbe6552e54,"{""Career / Role"":""College/Institution Administrator"",""Cluster"":""Education Management"",""Sub-Cluster"":""Academic Administration"",""Management Education Needed"":""MBA/Education Mgmt useful"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""Any UG + education admin exposure; MBA/MA Education Mgmt"",""Core Degrees / Certifications"":""MBA Education, MA Education, admin certs"",""Key Entrance / Regulatory Exam"":""Institute-specific/CUET"",""License / Govt / Statutory Permission"":""Institution compliance knowledge needed"",""Regulatory / Professional Body"":""UGC/AICTE/state education authorities"",""Typical Employers / Market"":""Colleges, schools, coaching, universities"",""Work Mode"":""On-site"",""Work Location Type"":""Campuses/offices"",""India Salary / Revenue Band (Indicative)"":""₹3-10 LPA entry; ₹12-35 LPA mid"",""Remote / Flexible Potential"":""Low-Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""ERP, LMS, admissions CRM"",""Core Skills"":""Documentation, scheduling, policy, coordination"",""Internship / Portfolio Evidence"":""Admission process flow, academic calendar, MIS"",""Can Start During School?"":""Partial"",""Career Maturity Level"":""Established"",""Economic Model"":""Salary, consulting"",""Adjacent / Interdisciplinary Link"":""Education, policy, ERP"",""Source URL / Reference"":""https://www.ugc.gov.in/""}"
SRC-MGT-SECTOR-MANAGEMENT-5A25F,4-Strcutured-Management.xlsx,Sector Management,6,https://www.nsdcindia.org/,462216a98c29d1f8dbdb9b82ef13def9480bd97d73c7c63fdfb8dba144ef851e,"{""Career / Role"":""Sports Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Sports Business"",""Management Education Needed"":""Sports management degree useful"",""Minimum Entry Stage"":""After 12th/Graduation"",""Recommended Education Pathway"":""BBA/BSc Sports Mgmt or MBA Sports Mgmt"",""Core Degrees / Certifications"":""BBA/MBA Sports Management"",""Key Entrance / Regulatory Exam"":""Institute-specific"",""License / Govt / Statutory Permission"":""No license generally; federation rules in sport-specific roles"",""Regulatory / Professional Body"":""Sports federations/leagues as applicable"",""Typical Employers / Market"":""Leagues, academies, sports startups, events"",""Work Mode"":""Field + Office"",""Work Location Type"":""Stadiums, academies, offices"",""India Salary / Revenue Band (Indicative)"":""₹3-9 LPA entry; ₹12-40 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""Sports analytics, fan engagement CRM"",""Core Skills"":""Sponsorship, event ops, athlete coordination"",""Internship / Portfolio Evidence"":""Tournament volunteering, sponsorship deck"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Emerging"",""Economic Model"":""Salary, academy/event venture"",""Adjacent / Interdisciplinary Link"":""Sports science, media, analytics"",""Source URL / Reference"":""https://www.nsdcindia.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-5FBBC,4-Strcutured-Management.xlsx,Sector Management,20,https://www.nsdcindia.org/,979834fa4cd85a20c0560435d76f5d9db61a30f715dfdefbeafee3391a441cab,"{""Career / Role"":""Talent Manager"",""Cluster"":""Media/Sports/Creator"",""Sub-Cluster"":""Talent Representation"",""Management Education Needed"":""MBA optional; network critical"",""Minimum Entry Stage"":""After 12th/Graduation"",""Recommended Education Pathway"":""Media/sports/business exposure + contracts knowledge"",""Core Degrees / Certifications"":""Media mgmt, sports mgmt, legal basics"",""Key Entrance / Regulatory Exam"":""No mandatory exam"",""License / Govt / Statutory Permission"":""Contracts/IP knowledge useful"",""Regulatory / Professional Body"":""NA"",""Typical Employers / Market"":""Artists, athletes, creators, agencies"",""Work Mode"":""Hybrid + Field"",""Work Location Type"":""Studios, events, online"",""India Salary / Revenue Band (Indicative)"":""Commission/revenue share variable; ₹3-15 LPA equivalent early"",""Remote / Flexible Potential"":""High"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""Social analytics, brand deal platforms"",""Core Skills"":""Negotiation, scheduling, reputation management"",""Internship / Portfolio Evidence"":""Talent media kit, deal tracker"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Niche/Emerging"",""Economic Model"":""Commission, retainership, agency"",""Adjacent / Interdisciplinary Link"":""Media, sports, law"",""Source URL / Reference"":""https://www.nsdcindia.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-64905,4-Strcutured-Management.xlsx,Sector Management,3,https://www.nsdcindia.org/,30de7cf0e92c99ba4c4000da64929f05f6085c6b117b5593e4da308d83ba75e9,"{""Career / Role"":""Business Development Executive/Manager"",""Cluster"":""Sales & Growth"",""Sub-Cluster"":""B2B/B2C Sales"",""Management Education Needed"":""Degree useful; MBA optional"",""Minimum Entry Stage"":""After 12th/Graduation"",""Recommended Education Pathway"":""Any UG + sales internships; MBA for leadership"",""Core Degrees / Certifications"":""BBA/MBA; sales certifications"",""Key Entrance / Regulatory Exam"":""No mandatory exam"",""License / Govt / Statutory Permission"":""No license"",""Regulatory / Professional Body"":""NA"",""Typical Employers / Market"":""SaaS, edtech, real estate, BFSI, FMCG"",""Work Mode"":""Field + Hybrid"",""Work Location Type"":""Client locations, office, remote calls"",""India Salary / Revenue Band (Indicative)"":""₹2.5-10 LPA entry + incentives; ₹12-40 LPA mid"",""Remote / Flexible Potential"":""High"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""Very High"",""Management + Technology Layer"":""CRM, sales automation, AI lead scoring"",""Core Skills"":""Persuasion, negotiation, pipeline management"",""Internship / Portfolio Evidence"":""Sales targets, CRM reports, pitch decks"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Established"",""Economic Model"":""Salary + commission"",""Adjacent / Interdisciplinary Link"":""Psychology, communication, domain knowledge"",""Source URL / Reference"":""https://www.nsdcindia.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-6AED4,4-Strcutured-Management.xlsx,Sector Management,11,https://www.aicte-india.org/,36206e217611539bda1a666069129caf2783180a9ff8b6e66a7d21d29f8f1342,"{""Career / Role"":""Education / EdTech Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Education Business Operations"",""Management Education Needed"":""Management degree helpful; domain knowledge key"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""BBA/BA/BSc + edtech internships; MBA optional"",""Core Degrees / Certifications"":""BBA/MBA, education management certificates"",""Key Entrance / Regulatory Exam"":""No mandatory exam; institute-specific"",""License / Govt / Statutory Permission"":""No license for business role; education compliance knowledge useful"",""Regulatory / Professional Body"":""UGC/AICTE/state boards context depending institution"",""Typical Employers / Market"":""EdTech firms, colleges, coaching, schools"",""Work Mode"":""Hybrid + Remote"",""Work Location Type"":""Offices, institutions, online"",""India Salary / Revenue Band (Indicative)"":""₹3-10 LPA entry; ₹12-40 LPA mid"",""Remote / Flexible Potential"":""High"",""AI Impact Level"":""High"",""Future Relevance 2030+"":""Very High"",""Management + Technology Layer"":""LMS, learning analytics, CRM, AI tutors"",""Core Skills"":""Counselling, operations, sales, learning design"",""Internship / Portfolio Evidence"":""Course launch, LMS dashboard, counselling script"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""High Growth"",""Economic Model"":""Salary, coaching/edtech venture"",""Adjacent / Interdisciplinary Link"":""Education, counselling, content"",""Source URL / Reference"":""https://www.aicte-india.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-6CF02,4-Strcutured-Management.xlsx,Sector Management,14,https://iica.nic.in/,4ca789f21a39376d13876fd453a8db22e6b19473c31de3b7d0ef299819d009b3,"{""Career / Role"":""CSR Manager"",""Cluster"":""Sustainability/Development"",""Sub-Cluster"":""CSR & Impact"",""Management Education Needed"":""MBA/Development PG useful"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""Any UG + MBA/PG social sector + CSR internships"",""Core Degrees / Certifications"":""MBA Sustainability/Development, CSR certs"",""Key Entrance / Regulatory Exam"":""No mandatory exam"",""License / Govt / Statutory Permission"":""Companies Act CSR knowledge needed"",""Regulatory / Professional Body"":""MCA context, CSR rules"",""Typical Employers / Market"":""Corporates, foundations, NGOs"",""Work Mode"":""Hybrid + Field"",""Work Location Type"":""Corporate offices/project sites"",""India Salary / Revenue Band (Indicative)"":""₹4-12 LPA entry; ₹15-40 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""Impact MIS, dashboards, GIS basics"",""Core Skills"":""Proposal review, monitoring, reporting"",""Internship / Portfolio Evidence"":""CSR project report, impact dashboard"",""Can Start During School?"":""Yes - volunteering"",""Career Maturity Level"":""Established/Evolving"",""Economic Model"":""Salary, impact consulting"",""Adjacent / Interdisciplinary Link"":""Law, social work, sustainability"",""Source URL / Reference"":""https://iica.nic.in/""}"
SRC-MGT-SECTOR-MANAGEMENT-88640,4-Strcutured-Management.xlsx,Sector Management,8,https://www.aicte-india.org/,92b1718e74205b280a68c6821e5ff49e0615920a46722ec7d7379a2f155a659d,"{""Career / Role"":""Logistics / Port Operations Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Port, Shipping, Warehousing"",""Management Education Needed"":""Logistics/SCM education useful"",""Minimum Entry Stage"":""After 12th/Graduation"",""Recommended Education Pathway"":""BBA Logistics/PGDM Logistics; field exposure"",""Core Degrees / Certifications"":""BBA Logistics, MBA SCM, logistics diplomas"",""Key Entrance / Regulatory Exam"":""Institute-specific"",""License / Govt / Statutory Permission"":""Customs/import-export compliance role-based"",""Regulatory / Professional Body"":""DGFT/Customs context for trade"",""Typical Employers / Market"":""Ports, shipping lines, 3PL, warehousing"",""Work Mode"":""Field + Office"",""Work Location Type"":""Ports, ICDs, warehouses"",""India Salary / Revenue Band (Indicative)"":""₹3-10 LPA entry; ₹12-40 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""High"",""Future Relevance 2030+"":""Very High"",""Management + Technology Layer"":""TMS, WMS, route optimization"",""Core Skills"":""Documentation, planning, vendor coordination"",""Internship / Portfolio Evidence"":""Warehouse/port internship, logistics map"",""Can Start During School?"":""No"",""Career Maturity Level"":""High Growth"",""Economic Model"":""Salary, 3PL service venture"",""Adjacent / Interdisciplinary Link"":""Trade, operations, data"",""Source URL / Reference"":""https://www.aicte-india.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-9E12D,4-Strcutured-Management.xlsx,Sector Management,17,https://www.nsdcindia.org/,067c57d42810fa59f9270a9f3be9228b40dbe14c9af57c9d4823087ebf6c017a,"{""Career / Role"":""Brand Partnership Manager"",""Cluster"":""Marketing/Media"",""Sub-Cluster"":""Partnerships & Sponsorship"",""Management Education Needed"":""MBA optional"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""BBA/BMM/Any UG + sales/marketing partnerships"",""Core Degrees / Certifications"":""Marketing/partnership certs"",""Key Entrance / Regulatory Exam"":""No mandatory exam"",""License / Govt / Statutory Permission"":""No license"",""Regulatory / Professional Body"":""NA"",""Typical Employers / Market"":""Media, sports, creators, apps, events"",""Work Mode"":""Hybrid + Field"",""Work Location Type"":""Offices, client locations"",""India Salary / Revenue Band (Indicative)"":""₹4-12 LPA entry; ₹15-45 LPA mid"",""Remote / Flexible Potential"":""High"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""CRM, creator platforms, analytics"",""Core Skills"":""Networking, negotiation, proposal writing"",""Internship / Portfolio Evidence"":""Sponsorship deck, partnership pipeline"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Emerging"",""Economic Model"":""Salary, commission, agency"",""Adjacent / Interdisciplinary Link"":""Media, sports, entrepreneurship"",""Source URL / Reference"":""https://www.nsdcindia.org/""}"
SRC-MGT-SECTOR-MANAGEMENT-AC527,4-Strcutured-Management.xlsx,Sector Management,12,https://www.niti.gov.in/,010b88f9f69274873c38ea98741f6f6fbeefaafa094a6be733d0eefe6a130157,"{""Career / Role"":""Public Policy Manager"",""Cluster"":""Interdisciplinary Management"",""Sub-Cluster"":""Policy Programs"",""Management Education Needed"":""MPP/MBA/Development PG useful"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""Any UG + MPP/Development Mgmt/MBA; internships"",""Core Degrees / Certifications"":""MPP, MBA, MA Development, policy certificates"",""Key Entrance / Regulatory Exam"":""CUET PG/TISS/institute-specific"",""License / Govt / Statutory Permission"":""No license"",""Regulatory / Professional Body"":""Government/think tank ecosystem"",""Typical Employers / Market"":""Think tanks, NGOs, CSR, consulting, govt projects"",""Work Mode"":""Hybrid + Field"",""Work Location Type"":""Delhi/state capitals/project areas"",""India Salary / Revenue Band (Indicative)"":""₹4-12 LPA entry; ₹15-45 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""Data policy tools, dashboards, GenAI research"",""Core Skills"":""Policy writing, stakeholder management, research"",""Internship / Portfolio Evidence"":""Policy brief, field study, data note"",""Can Start During School?"":""Partial"",""Career Maturity Level"":""Emerging"",""Economic Model"":""Salary, consulting, fellowship"",""Adjacent / Interdisciplinary Link"":""Political science, economics, law"",""Source URL / Reference"":""https://www.niti.gov.in/""}"
SRC-MGT-SECTOR-MANAGEMENT-C2F9E,4-Strcutured-Management.xlsx,Sector Management,13,https://www.ugc.gov.in/,665f28164950e323748178182c9cdd821e321b9fd18ce13268cb2b552def22ed,"{""Career / Role"":""Media Business Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Media/Entertainment Business"",""Management Education Needed"":""MBA Media/Event useful"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""BMS/BMM/BBA + MBA Media/Entertainment"",""Core Degrees / Certifications"":""MBA Media, PGDM Media Mgmt"",""Key Entrance / Regulatory Exam"":""Institute-specific/CUET"",""License / Govt / Statutory Permission"":""No license generally; rights/contracts knowledge useful"",""Regulatory / Professional Body"":""Media regulatory context role-based"",""Typical Employers / Market"":""Production houses, OTT, agencies, music labels"",""Work Mode"":""Hybrid + Field"",""Work Location Type"":""Studios, offices, sets"",""India Salary / Revenue Band (Indicative)"":""₹3-10 LPA entry; ₹12-45 LPA mid"",""Remote / Flexible Potential"":""High"",""AI Impact Level"":""High"",""Future Relevance 2030+"":""High"",""Management + Technology Layer"":""OTT analytics, creator platforms, adtech"",""Core Skills"":""Negotiation, budgeting, content strategy"",""Internship / Portfolio Evidence"":""Production budget, campaign plan"",""Can Start During School?"":""Yes"",""Career Maturity Level"":""Emerging"",""Economic Model"":""Salary, production/agency venture"",""Adjacent / Interdisciplinary Link"":""Mass communication, law, tech"",""Source URL / Reference"":""https://www.ugc.gov.in/""}"
SRC-MGT-SECTOR-MANAGEMENT-CACA1,4-Strcutured-Management.xlsx,Sector Management,9,https://www.ugc.gov.in/,03e8336d14fe4d8e42f7fe01094d6f93e85d6cdcd2a08b8fa2c19c246567ee7d,"{""Career / Role"":""Agribusiness Manager"",""Cluster"":""Sector Management"",""Sub-Cluster"":""Agri, Food & Rural Business"",""Management Education Needed"":""MBA Agribusiness useful"",""Minimum Entry Stage"":""After graduation"",""Recommended Education Pathway"":""BSc Agri/BBA/BCom + MBA Agribusiness"",""Core Degrees / Certifications"":""MBA Agribusiness, rural management"",""Key Entrance / Regulatory Exam"":""CAT/CMAT/institute-specific"",""License / Govt / Statutory Permission"":""No personal license generally; product-specific compliance may apply"",""Regulatory / Professional Body"":""FSSAI/APEDA/State agri agencies context"",""Typical Employers / Market"":""Agri-inputs, food processing, FPOs, rural enterprises"",""Work Mode"":""Field + Office"",""Work Location Type"":""Rural markets, plants, offices"",""India Salary / Revenue Band (Indicative)"":""₹3.5-10 LPA entry; ₹12-35 LPA mid"",""Remote / Flexible Potential"":""Medium"",""AI Impact Level"":""Medium"",""Future Relevance 2030+"":""Very High"",""Management + Technology Layer"":""Agri supply chain tech, market analytics"",""Core Skills"":""Rural marketing, procurement, field research"",""Internship / Portfolio Evidence"":""FPO project, market survey"",""Can Start During School?"":""Partial"",""Career Maturity Level"":""High Growth"",""Economic Model"":""Salary, agri enterprise, consulting"",""Adjacent / Interdisciplinary Link"":""Agriculture, rural development"",""Source URL / Reference"":""https://www.ugc.gov.in/""}"
